"d2","d1","synergy"
0,0,0
0.0001,0,0
0.000359381366380463,0,0
0.00129154966501488,0,0
0.00464158883361278,0,0
0.0166810053720006,0,0
0.0599484250318941,0,0
0.215443469003188,0,0
0.774263682681128,0,0
2.78255940220713,0,0
10,0,0
0,0.0001,0
0.0001,0.0001,-0.0000820274514503616
0.000359381366380463,0.0001,0.0000613570706238242
0.00129154966501488,0.0001,-0.0000129937600796826
0.00464158883361278,0.0001,-0.0000483982482213374
0.0166810053720006,0.0001,-0.00402423028853049
0.0599484250318941,0.0001,-0.127156250470708
0.215443469003188,0.0001,-0.0738580551071948
0.774263682681128,0.0001,-0.00218167829980587
2.78255940220713,0.0001,-0.000296234388827088
10,0.0001,-0.000520811671918864
0,0.000517947467923121,0
0.0001,0.000517947467923121,-0.000318695934684143
0.000359381366380463,0.000517947467923121,0.000156388865542922
0.00129154966501488,0.000517947467923121,-0.0000484630976664846
0.00464158883361278,0.000517947467923121,-0.000334862968440319
0.0166810053720006,0.000517947467923121,-0.0195720938427479
0.0599484250318941,0.000517947467923121,-0.624107535289756
0.215443469003188,0.000517947467923121,-0.370815546900062
0.774263682681128,0.000517947467923121,-0.00995675954041531
2.78255940220713,0.000517947467923121,-0.000381423713122331
10,0.000517947467923121,-0.000488158746620115
0,0.00268269579527973,0
0.0001,0.00268269579527973,-0.0007584646490848
0.000359381366380463,0.00268269579527973,0.000186768937073367
0.00129154966501488,0.00268269579527973,-0.00000770186607468304
0.00464158883361278,0.00268269579527973,-0.00144653329198263
0.0166810053720006,0.00268269579527973,-0.0709864052306344
0.0599484250318941,0.00268269579527973,-2.33698792260159
0.215443469003188,0.00268269579527973,-1.57473262287876
0.774263682681128,0.00268269579527973,-0.0423336745574829
2.78255940220713,0.00268269579527973,-0.000833220957630942
10,0.00268269579527973,-0.000382611668356958
0,0.0138949549437314,0
0.0001,0.0138949549437314,-0.000503605502331084
0.000359381366380463,0.0138949549437314,-0.000214684754979544
0.00129154966501488,0.0138949549437314,0.00028186756155435
0.00464158883361278,0.0138949549437314,-0.00245955739323733
0.0166810053720006,0.0138949549437314,-0.106796886029613
0.0599484250318941,0.0138949549437314,-3.77413063503985
0.215443469003188,0.0138949549437314,-3.9419789967566
0.774263682681128,0.0138949549437314,-0.115348885214971
2.78255940220713,0.0138949549437314,-0.00188234685852251
10,0.0138949549437314,-0.000159040941326793
0,0.0719685673001152,0
0.0001,0.0719685673001152,0.0000947659799663825
0.000359381366380463,0.0719685673001152,-0.000257983747985691
0.00129154966501488,0.0719685673001152,0.000304030505461128
0.00464158883361278,0.0719685673001152,-0.00118414868251193
0.0166810053720006,0.0719685673001152,-0.0482933030435646
0.0599484250318941,0.0719685673001152,-1.82226615111261
0.215443469003188,0.0719685673001152,-4.07877996799989
0.774263682681128,0.0719685673001152,-0.166972069476785
2.78255940220713,0.0719685673001152,-0.00243604174966094
10,0.0719685673001152,0.0000389008176142625
0,0.372759372031494,0
0.0001,0.372759372031494,0.000157132928350734
0.000359381366380463,0.372759372031494,-0.000040646815861578
0.00129154966501488,0.372759372031494,0.000174497578171895
0.00464158883361278,0.372759372031494,-0.000242933700249637
0.0166810053720006,0.372759372031494,-0.0115789489677667
0.0599484250318941,0.372759372031494,-0.451693793322079
0.215443469003188,0.372759372031494,-1.78828805682579
0.774263682681128,0.372759372031494,-0.161920270799499
2.78255940220713,0.372759372031494,-0.00220935359787688
10,0.372759372031494,0.000134035112310471
0,1.93069772888325,0
0.0001,1.93069772888325,0.000120708757577859
0.000359381366380463,1.93069772888325,0.0000578968137858737
0.00129154966501488,1.93069772888325,0.000117696295788505
0.00464158883361278,1.93069772888325,0.0000209089253218053
0.0166810053720006,1.93069772888325,-0.00228277826566625
0.0599484250318941,1.93069772888325,-0.0930048720512673
0.215443469003188,1.93069772888325,-0.46645217583459
0.774263682681128,1.93069772888325,-0.114352534738998
2.78255940220713,1.93069772888325,-0.00179511724147119
10,1.93069772888325,0.000177922854703638
0,10,0
0.0001,10,0.000103278967287679
0.000359381366380463,10,0.0000865799151341662
0.00129154966501488,10,0.000101425429647861
0.00464158883361278,10,0.0000801212593444234
0.0166810053720006,10,-0.000372040518357153
0.0599484250318941,10,-0.0183676095177674
0.215443469003188,10,-0.102475417401621
0.774263682681128,10,-0.0522663279254658
2.78255940220713,10,-0.00151461950731857
10,10,0.000186738680753251
